date,open,high,low,close,volume
20/03/2018,89.4871,90.1795,89.439,89.564,23075240
21/03/2018,89.3717,90.4488,88.6792,88.9389,24457082
22/03/2018,87.7704,88.2368,86.2269,86.3519,38604715
23/03/2018,86.073,86.9962,83.7457,83.8418,44068949
26/03/2018,87.1405,90.4007,86.9385,90.1891,56396780
27/03/2018,91.3047,91.4961,85.1209,86.0441,56569011
28/03/2018,86.3807,87.7367,85.47,85.9672,52501146
29/03/2018,86.727,88.7562,85.0151,87.7752,45867548
02/04/2018,87.0058,87.4001,84.1592,85.1305,48515417
03/04/2018,86.1451,86.6019,84.5246,86.2749,37213837
04/04/2018,84.4862,89.2082,84.3708,88.7946,35559956
05/04/2018,88.8956,89.5015,87.9002,88.8427,29771881
06/04/2018,87.9868,88.9196,86.0538,86.775,38026000
09/04/2018,87.554,89.6025,87.1501,87.2944,31533943
10/04/2018,88.8523,89.7083,88.131,89.3236,26939883
11/04/2018,88.4869,89.7179,87.9772,88.3426,24872110
12/04/2018,88.8908,90.5546,88.8908,89.9968,26758879
13/04/2018,90.4488,90.5738,88.9004,89.5159,23346063
16/04/2018,90.468,91.0354,89.8429,90.5642,20288083
17/04/2018,91.3624,92.8434,91.247,92.3914,26771000
18/04/2018,92.5357,93.0165,91.8625,92.7473,21043287
19/04/2018,92.7473,93.3531,91.6894,92.4299,23552541
20/04/2018,92.2375,92.4299,90.4488,91.3624,31154377
23/04/2018,92.0775,92.603,91.0066,91.699,22331829
24/04/2018,92.5568,92.7761,88.8716,89.5544,34524799
25/04/2018,89.7275,89.7275,86.8231,88.7754,33729257
26/04/2018,89.9679,91.5066,89.5351,90.6507,42529043
27/04/2018,93.8628,94.1513,90.3141,92.151,48272780
30/04/2018,92.6415,92.7053,89.5832,89.9391,41523605
01/05/2018,89.6409,91.6413,89.237,91.3624,31408927
02/05/2018,91.3528,91.5259,89.6217,89.9294,27471002
03/05/2018,89.4005,91.2903,88.91,90.468,31142497
04/05/2018,89.7467,91.7182,89.362,91.5163,22531325
07/05/2018,91.5259,93.0069,91.4586,92.5357,24242019
08/05/2018,92.1756,92.478,91.4231,92.1414,23484589
09/05/2018,92.3337,93.257,91.4105,93.2281,27327410
10/05/2018,93.7282,94.1994,93.3339,94.161,22388119
11/05/2018,94.0552,94.1225,93.3243,93.959,16778316
14/05/2018,94.1706,94.9111,93.5839,94.2764,19454124
15/05/2018,93.5166,94.1033,92.6511,93.5936,24594010
16/05/2018,94.0368,94.0755,93.3172,93.834,17384742
17/05/2018,93.4573,94.2108,92.559,92.8971,17246716
18/05/2018,92.7329,93.6215,92.7329,93.0709,17865840
21/05/2018,93.6891,94.6646,93.4959,94.2686,19422467
22/05/2018,94.3459,94.8192,93.8823,94.172,15441189
23/05/2018,93.409,95.3601,93.0323,95.2924,21251222
24/05/2018,95.3552,95.5629,93.5056,94.9544,26649287
25/05/2018,94.9447,95.6015,94.5197,95.0027,18363918
29/05/2018,94.5004,95.5049,93.9113,94.6646,28670981
30/05/2018,94.9544,95.8623,94.568,95.5725,22158528
31/05/2018,95.9009,96.577,95.2441,95.4663,34140891
01/06/2018,95.8911,97.4174,95.785,97.3497,28655624
04/06/2018,97.8037,98.3832,97.4087,98.1997,27281623
05/06/2018,98.5184,98.8372,98.0645,98.702,23514402
06/06/2018,98.9821,99.098,98.4219,98.9917,21122917
07/06/2018,99.1463,99.1849,96.9537,97.4367,28232197
08/06/2018,97.6418,98.4701,97.1083,98.1611,22165128
11/06/2018,97.9099,98.1224,97.2338,97.6009,23490894
12/06/2018,97.6492,97.9865,97.3111,97.852,18325228
13/06/2018,98.248,98.5281,97.1276,97.4077,29492875
14/06/2018,98.1804,98.5474,97.5526,97.9582,25691811
15/06/2018,98.0452,98.0645,96.6543,96.7123,65738585
18/06/2018,96.5964,97.6588,96.0265,97.4174,23586037
19/06/2018,96.2487,97.5526,96.1038,97.4174,28653087
20/06/2018,97.9099,99.0207,97.6685,98.3929,26180792
21/06/2018,98.5909,98.9627,97.4367,97.6878,23198188
22/06/2018,96.9827,97.3304,96.2245,96.9827,38923105
25/06/2018,96.5867,96.693,93.9789,95.0317,35433333
26/06/2018,95.447,96.664,95.3794,95.6981,26897244
27/06/2018,96.181,96.606,94.0755,94.2107,31298386
28/06/2018,94.0561,95.7271,93.9402,95.2635,26650671
29/06/2018,95.5532,96.4998,94.9737,95.2441,28053214
02/07/2018,94.7516,96.6447,94.655,96.5964,18850112
03/07/2018,97.0503,97.1952,95.5629,95.6691,14670275
05/07/2018,96.1038,96.5094,95.6497,96.3549,18977402
06/07/2018,96.4756,97.9679,96.268,97.7071,19234627
09/07/2018,98.1757,98.7599,97.795,98.3736,18211980
10/07/2018,98.5184,99.011,98.3832,98.6343,19293140
11/07/2018,97.6975,98.8468,97.6492,98.4991,19644648
12/07/2018,99.2622,100.8462,99.2235,100.6337,24335929
13/07/2018,100.8075,101.9956,100.5371,101.8314,24653500
16/07/2018,101.8024,102.2081,100.9476,101.3291,21786912
17/07/2018,101.0394,102.8648,100.7593,102.3336,25901726
18/07/2018,102.324,102.4302,101.1408,101.5319,29493927
19/07/2018,101.3484,101.7155,100.3439,100.8365,40171646
20/07/2018,104.3909,104.5068,102.4592,102.6427,56038827
23/07/2018,102.6717,104.4489,102.5075,104.2847,29706955
24/07/2018,104.8642,105.1057,103.5989,103.9852,26316619
25/07/2018,104.2702,107.3561,103.9273,107.047,30798058
26/07/2018,106.9601,107.2112,105.7624,105.8783,31372110
27/07/2018,106.4192,106.4192,102.5171,104.0046,37005292
30/07/2018,103.5313,103.8597,101.1842,101.7734,34668327
31/07/2018,102.8552,103.0773,101.7831,102.4592,27655152
01/08/2018,102.4109,102.8127,101.8217,102.6524,23628699
02/08/2018,101.8024,104.4006,101.2615,103.8983,26104258
03/08/2018,104.1205,104.3619,103.1739,104.3523,18659599
06/08/2018,104.4295,104.7193,103.8877,104.4392,20265947
07/08/2018,104.8545,105.3761,104.4778,105.1636,16080214
08/08/2018,105.5982,106.0039,105.0476,105.7528,15487502
09/08/2018,105.9653,106.3999,105.859,105.9266,13677211
10/08/2018,105.6852,105.946,104.6807,105.2795,18183724
13/08/2018,105.5113,105.8397,104.4102,104.5165,18474884
14/08/2018,104.8545,106.0039,104.3523,105.8204,16788314
15/08/2018,105.1957,105.6757,103.5764,104.3909,29982806
16/08/2018,105.0115,105.5545,104.0418,104.3715,21384289
17/08/2018,104.1,104.6236,103.4504,104.3133,18061512
20/08/2018,104.2455,104.6236,103.2467,103.6249,17914201
21/08/2018,103.6734,104.0903,102.6359,102.7619,22881861
22/08/2018,102.6359,104.0806,102.568,103.8091,18000639
23/08/2018,103.8964,104.8951,103.6249,104.2939,18167723
24/08/2018,104.4006,105.2636,104.2939,105.1084,17234020
27/08/2018,105.952,106.3108,105.2151,106.272,19662331
28/08/2018,106.6017,107.1447,106.4562,106.912,19151528
29/08/2018,107.0962,108.6282,106.9217,108.6185,20818044
30/08/2018,108.2791,109.1906,108.0561,108.5506,22798702
31/08/2018,108.2937,109.3525,108.1289,108.9191,23222713
04/09/2018,107.484,108.5555,106.8732,108.3179,22634641
05/09/2018,107.6392,108.0367,104.8176,105.1957,32872352
06/09/2018,104.963,105.6805,104.2455,105.4381,23477624
07/09/2018,104.9436,105.4234,103.974,104.9242,22498646
10/09/2018,105.5351,106.3108,105.0697,106.0587,20727906
11/09/2018,105.5933,108.2016,105.5836,107.8622,24301774
12/09/2018,108.0464,108.4537,107.1544,108.3179,18891064
13/09/2018,108.7155,110.2717,108.7155,109.4815,26055620
14/09/2018,109.9178,110.2766,109.0258,109.9275,19122349
17/09/2018,110.2378,110.2475,108.4634,108.7349,20736516
18/09/2018,108.7834,110.2427,108.3276,109.7724,22170934
19/09/2018,109.6172,109.879,107.6634,108.3082,21728429
20/09/2018,108.8706,110.3445,108.5313,110.1215,23714512
21/09/2018,110.5384,111.7892,110.0633,110.7905,71229698
24/09/2018,109.5979,111.4111,108.81,111.1881,27334460
25/09/2018,111.3141,111.605,110.296,110.9747,22668014
26/09/2018,110.9941,111.5614,110.2863,110.519,19352025
27/09/2018,111.2947,111.4208,110.7323,110.9359,19091299
28/09/2018,110.7226,111.0911,110.2281,110.8972,21647811
01/10/2018,111.2656,112.1674,111.2462,112.0995,18883079
02/10/2018,111.7989,112.3225,110.965,111.6535,20787239
03/10/2018,111.9153,112.6522,111.4402,111.6729,16648018
04/10/2018,111.1299,111.2742,108.2404,109.3651,34821717
05/10/2018,109.21,109.7336,107.2804,108.7252,29068859
08/10/2018,108.2695,108.6282,106.0199,107.484,29640588
09/10/2018,107.7652,109.6463,107.4356,108.8512,26198594
10/10/2018,107.8622,108.1143,102.5777,102.9365,61376315
11/10/2018,102.1511,105.6223,101.036,102.694,63904282
12/10/2018,105.6999,107.8622,103.8673,106.2429,47742109
15/10/2018,105.603,106.1556,103.6994,104.3327,32068103
16/10/2018,106.2138,108.027,105.6417,107.6295,31610164
17/10/2018,108.2888,108.4149,106.2218,107.3483,26548243
18/10/2018,106.7568,107.1738,104.5557,105.2054,32506192
19/10/2018,105.6223,107.4937,104.9242,105.3605,32785475
22/10/2018,106.0005,107.1835,104.9533,106.3011,26545607
